8151;Lapangan Usaha;2012;1;24;1;1;17740187.73;19886750.44
8152;Lapangan Usaha;2012;1;24;1;2;1063837.04;1193625.16
8153;Lapangan Usaha;2012;1;24;1;3;297970.98;334621.41
8154;Lapangan Usaha;2012;1;24;1;4;937705.09;1053980.53
8155;Lapangan Usaha;2012;1;24;1;5;5260400.47;5917950.53
8156;Lapangan Usaha;2012;1;24;1;6;2025092.63;2280254.3
8157;Lapangan Usaha;2012;1;24;1;7;727484.52;819875.05
8158;Lapangan Usaha;2012;1;24;1;8;129344.21;145900.27
8159;Lapangan Usaha;2012;1;24;1;9;14632350.6;16519923.82
8160;Lapangan Usaha;2012;1;24;1;10;2334032.03;2637456.19
8161;Lapangan Usaha;2012;1;24;1;11;0;0
8162;Lapangan Usaha;2012;1;24;1;12;0;0
8163;Lapangan Usaha;2012;1;24;1;13;4263254.19;4830267
8164;Lapangan Usaha;2012;1;24;1;14;0;0
8165;Lapangan Usaha;2012;1;24;1;15;0;0
8166;Lapangan Usaha;2012;1;24;1;16;4352888.14;4944880.93
8167;Lapangan Usaha;2012;1;24;1;17;38985.06;44326.01
8168;Lapangan Usaha;2012;1;24;1;18;20902.15;23786.65
8169;Lapangan Usaha;2012;1;24;1;19;12044.18;13718.32
8170;Lapangan Usaha;2012;1;24;1;20;236466.58;269571.9
8171;Lapangan Usaha;2012;1;24;1;21;89720.27;102370.83
8172;Lapangan Usaha;2012;1;24;1;22;11933.37;13627.91
8173;Lapangan Usaha;2012;1;24;1;23;101279.35;115762.3
8174;Lapangan Usaha;2012;1;24;1;24;10322255.27;11808660.03
8175;Lapangan Usaha;2012;1;24;1;25;0;0
8176;Lapangan Usaha;2012;1;24;1;26;630633.66;722706.18
8177;Lapangan Usaha;2012;1;24;1;27;0;0
8178;Lapangan Usaha;2012;1;24;1;28;31906.77;36628.97
8179;Lapangan Usaha;2012;1;24;1;29;21670.56;24899.48
8180;Lapangan Usaha;2012;1;24;1;30;26104.34;30019.99
8181;Lapangan Usaha;2012;1;24;1;31;108622.01;125023.94
8182;Lapangan Usaha;2012;1;24;1;32;5705.11;6572.29
8183;Lapangan Usaha;2012;1;24;1;33;78278.8;90255.46
8184;Lapangan Usaha;2012;1;24;1;34;12347017.58;14248458.28
8185;Lapangan Usaha;2012;1;24;1;35;2964976.23;3424547.55
8186;Lapangan Usaha;2012;1;24;1;36;10053484.48;11621828.06
8187;Lapangan Usaha;2012;1;24;1;37;0;0
8188;Lapangan Usaha;2012;1;24;1;38;1805140.2;2090352.36
8189;Lapangan Usaha;2012;1;24;1;39;467130.28;541404
8190;Lapangan Usaha;2012;1;24;1;40;288134.69;334236.24
8191;Lapangan Usaha;2012;1;24;1;41;4756873.15;5522729.73
8192;Lapangan Usaha;2012;1;24;1;42;182572.41;212149.14
8193;Lapangan Usaha;2012;1;24;1;43;61964.54;72064.76
8194;Lapangan Usaha;2012;1;24;1;44;827081.9;962723.33
8195;Lapangan Usaha;2012;1;24;1;45;3705139.34;4316487.34
8196;Lapangan Usaha;2012;1;24;1;46;2077820.22;2422738.37
8197;Lapangan Usaha;2012;1;24;1;47;177059.98;206629
8198;Lapangan Usaha;2012;1;24;1;48;729705.52;852296.05
8199;Lapangan Usaha;2012;1;24;1;49;13331.43;15584.45
8200;Lapangan Usaha;2012;1;24;1;50;4439920.62;5194707.13
8201;Lapangan Usaha;2012;1;24;1;51;90850;106385.36
8202;Lapangan Usaha;2012;1;24;1;52;6849992.53;8028191.24
8203;Lapangan Usaha;2012;1;24;1;53;4068013.99;4771780.41
8204;Lapangan Usaha;2012;1;24;1;54;1661670.72;1950801.43
8205;Lapangan Usaha;2012;1;24;1;55;715232.63;840398.34
8206;Lapangan Usaha;2012;1;24;2;1;138568.48;155335.26
8207;Lapangan Usaha;2012;1;24;2;2;12552.98;14084.44
8208;Lapangan Usaha;2012;1;24;2;3;3827.65;4298.45
8209;Lapangan Usaha;2012;1;24;2;4;18952.16;21302.22
8210;Lapangan Usaha;2012;1;24;2;5;366446.02;412251.77
8211;Lapangan Usaha;2012;1;24;2;6;26840.58;30222.49
8212;Lapangan Usaha;2012;1;24;2;7;13001.32;14652.48
8213;Lapangan Usaha;2012;1;24;2;8;3521.51;3972.26
8214;Lapangan Usaha;2012;1;24;2;9;662391.09;747839.54
8215;Lapangan Usaha;2012;1;24;2;10;0;0
8216;Lapangan Usaha;2012;1;24;2;11;0;0
8217;Lapangan Usaha;2012;1;24;2;12;0;0
8218;Lapangan Usaha;2012;1;24;2;13;23791.88;26956.2
8219;Lapangan Usaha;2012;1;24;2;14;0;0
8220;Lapangan Usaha;2012;1;24;2;15;0;0
8221;Lapangan Usaha;2012;1;24;2;16;57937.74;65817.27
8222;Lapangan Usaha;2012;1;24;2;17;0;0
8223;Lapangan Usaha;2012;1;24;2;18;371.79;423.09
8224;Lapangan Usaha;2012;1;24;2;19;0;0
8225;Lapangan Usaha;2012;1;24;2;20;5766.81;6574.16
8226;Lapangan Usaha;2012;1;24;2;21;713.38;813.96
8227;Lapangan Usaha;2012;1;24;2;22;262.67;299.96
8228;Lapangan Usaha;2012;1;24;2;23;0;0
8229;Lapangan Usaha;2012;1;24;2;24;2770.97;3169.98
8230;Lapangan Usaha;2012;1;24;2;25;0;0
8231;Lapangan Usaha;2012;1;24;2;26;18568.56;21279.56
8232;Lapangan Usaha;2012;1;24;2;27;0;0
8233;Lapangan Usaha;2012;1;24;2;28;433.68;497.86
8234;Lapangan Usaha;2012;1;24;2;29;269.4;309.54
8235;Lapangan Usaha;2012;1;24;2;30;486.44;559.4
8236;Lapangan Usaha;2012;1;24;2;31;2440.67;2809.21
8237;Lapangan Usaha;2012;1;24;2;32;139.39;160.57
8238;Lapangan Usaha;2012;1;24;2;33;3625.08;4179.71
8239;Lapangan Usaha;2012;1;24;2;34;544596.06;628463.85
8240;Lapangan Usaha;2012;1;24;2;35;55953.93;64626.78
8241;Lapangan Usaha;2012;1;24;2;36;179008.39;206933.69
8242;Lapangan Usaha;2012;1;24;2;37;0;0
8243;Lapangan Usaha;2012;1;24;2;38;25575.11;29615.97
8244;Lapangan Usaha;2012;1;24;2;39;3275.5;3796.3
8245;Lapangan Usaha;2012;1;24;2;40;31092.95;36067.82
8246;Lapangan Usaha;2012;1;24;2;41;3887.77;4513.7
8247;Lapangan Usaha;2012;1;24;2;42;1052.89;1223.45
8248;Lapangan Usaha;2012;1;24;2;43;553.82;644.09
8249;Lapangan Usaha;2012;1;24;2;44;5583.75;6499.48
8250;Lapangan Usaha;2012;1;24;2;45;75650.7;88133.06
8251;Lapangan Usaha;2012;1;24;2;46;15798.86;18421.47
8252;Lapangan Usaha;2012;1;24;2;47;7094.31;8279.05
8253;Lapangan Usaha;2012;1;24;2;48;12608.89;14727.18
8254;Lapangan Usaha;2012;1;24;2;49;0;0
8255;Lapangan Usaha;2012;1;24;2;50;45791.73;53576.32
8256;Lapangan Usaha;2012;1;24;2;51;477.39;559.02
8257;Lapangan Usaha;2012;1;24;2;52;270545.12;317078.88
8258;Lapangan Usaha;2012;1;24;2;53;174620.15;204829.43
8259;Lapangan Usaha;2012;1;24;2;54;51184.12;60090.15
8260;Lapangan Usaha;2012;1;24;2;55;12828.74;15073.76
8261;Lapangan Usaha;2012;1;24;3;1;1259350.74;1411732.17
8262;Lapangan Usaha;2012;1;24;3;2;44943.45;50426.55
8263;Lapangan Usaha;2012;1;24;3;3;8397.32;9430.19
8264;Lapangan Usaha;2012;1;24;3;4;111539.29;125370.16
8265;Lapangan Usaha;2012;1;24;3;5;794468.04;893776.54
8266;Lapangan Usaha;2012;1;24;3;6;206735.03;232783.64
8267;Lapangan Usaha;2012;1;24;3;7;73891.05;83275.21
8268;Lapangan Usaha;2012;1;24;3;8;10085.55;11376.5
8269;Lapangan Usaha;2012;1;24;3;9;665388.68;751223.81
8270;Lapangan Usaha;2012;1;24;3;10;0;0
8271;Lapangan Usaha;2012;1;24;3;11;0;0
8272;Lapangan Usaha;2012;1;24;3;12;0;0
8273;Lapangan Usaha;2012;1;24;3;13;122964.43;139318.69
8274;Lapangan Usaha;2012;1;24;3;14;0;0
8275;Lapangan Usaha;2012;1;24;3;15;0;0
8276;Lapangan Usaha;2012;1;24;3;16;190508.3;216417.42
8277;Lapangan Usaha;2012;1;24;3;17;60;68.22
8278;Lapangan Usaha;2012;1;24;3;18;3058.51;3480.58
8279;Lapangan Usaha;2012;1;24;3;19;143.53;163.48
8280;Lapangan Usaha;2012;1;24;3;20;66949.59;76322.53
8281;Lapangan Usaha;2012;1;24;3;21;26654.95;30413.29
8282;Lapangan Usaha;2012;1;24;3;22;478.73;546.7
8283;Lapangan Usaha;2012;1;24;3;23;94395.4;107893.94
8284;Lapangan Usaha;2012;1;24;3;24;55908.69;63959.54
8285;Lapangan Usaha;2012;1;24;3;25;0;0
8286;Lapangan Usaha;2012;1;24;3;26;61506.14;70486.03
8287;Lapangan Usaha;2012;1;24;3;27;0;0
8288;Lapangan Usaha;2012;1;24;3;28;8156.84;9364.05
8289;Lapangan Usaha;2012;1;24;3;29;1425.02;1637.34
8290;Lapangan Usaha;2012;1;24;3;30;2923.11;3361.57
8291;Lapangan Usaha;2012;1;24;3;31;10118.44;11646.32
8292;Lapangan Usaha;2012;1;24;3;32;280.52;323.15
8293;Lapangan Usaha;2012;1;24;3;33;2535.01;2922.86
8294;Lapangan Usaha;2012;1;24;3;34;604572.04;697676.13
8295;Lapangan Usaha;2012;1;24;3;35;259204.41;299381.09
8296;Lapangan Usaha;2012;1;24;3;36;761399.93;880178.31
8297;Lapangan Usaha;2012;1;24;3;37;0;0
8298;Lapangan Usaha;2012;1;24;3;38;53197.95;61603.22
8299;Lapangan Usaha;2012;1;24;3;39;17760.02;20583.86
8300;Lapangan Usaha;2012;1;24;3;40;71682.6;83151.81
8301;Lapangan Usaha;2012;1;24;3;41;0;0
8302;Lapangan Usaha;2012;1;24;3;42;2402.93;2792.2
8303;Lapangan Usaha;2012;1;24;3;43;5597.08;6509.4
8304;Lapangan Usaha;2012;1;24;3;44;32087.09;37349.37
8305;Lapangan Usaha;2012;1;24;3;45;223228.13;260060.77
8306;Lapangan Usaha;2012;1;24;3;46;151945.48;177168.42
8307;Lapangan Usaha;2012;1;24;3;47;9754.57;11383.58
8308;Lapangan Usaha;2012;1;24;3;48;70317.85;82131.24
8309;Lapangan Usaha;2012;1;24;3;49;0;0
8310;Lapangan Usaha;2012;1;24;3;50;279287.37;326766.22
8311;Lapangan Usaha;2012;1;24;3;51;1669.41;1954.87
8312;Lapangan Usaha;2012;1;24;3;52;491842.8;576439.76
8313;Lapangan Usaha;2012;1;24;3;53;212034.34;248716.28
8314;Lapangan Usaha;2012;1;24;3;54;73927.96;86791.42
8315;Lapangan Usaha;2012;1;24;3;55;42555.12;50002.26
8316;Lapangan Usaha;2012;1;24;4;1;665046.64;745517.28
8317;Lapangan Usaha;2012;1;24;4;2;70362.02;78946.18
8318;Lapangan Usaha;2012;1;24;4;3;4801.49;5392.07
8319;Lapangan Usaha;2012;1;24;4;4;100418.34;112870.21
8320;Lapangan Usaha;2012;1;24;4;5;40974.38;46096.17
8321;Lapangan Usaha;2012;1;24;4;6;118192.06;133084.25
8322;Lapangan Usaha;2012;1;24;4;7;30238.18;34078.42
8323;Lapangan Usaha;2012;1;24;4;8;1939.83;2188.12
8324;Lapangan Usaha;2012;1;24;4;9;487009.54;549833.77
8325;Lapangan Usaha;2012;1;24;4;10;0;0
8326;Lapangan Usaha;2012;1;24;4;11;0;0
8327;Lapangan Usaha;2012;1;24;4;12;0;0
8328;Lapangan Usaha;2012;1;24;4;13;108550.84;122988.1
8329;Lapangan Usaha;2012;1;24;4;14;0;0
8330;Lapangan Usaha;2012;1;24;4;15;0;0
8331;Lapangan Usaha;2012;1;24;4;16;125018.84;142021.4
8332;Lapangan Usaha;2012;1;24;4;17;44.72;50.84
8333;Lapangan Usaha;2012;1;24;4;18;1337.55;1522.13
8334;Lapangan Usaha;2012;1;24;4;19;97.58;111.14
8335;Lapangan Usaha;2012;1;24;4;20;11897.27;13562.88
8336;Lapangan Usaha;2012;1;24;4;21;6363.58;7260.84
8337;Lapangan Usaha;2012;1;24;4;22;515.44;588.63
8338;Lapangan Usaha;2012;1;24;4;23;0;0
8339;Lapangan Usaha;2012;1;24;4;24;31508.35;36045.55
8340;Lapangan Usaha;2012;1;24;4;25;0;0
8341;Lapangan Usaha;2012;1;24;4;26;1199.66;1374.81
8342;Lapangan Usaha;2012;1;24;4;27;0;0
8343;Lapangan Usaha;2012;1;24;4;28;2684.77;3082.11
8344;Lapangan Usaha;2012;1;24;4;29;2154.31;2475.3
8345;Lapangan Usaha;2012;1;24;4;30;710.94;817.58
8346;Lapangan Usaha;2012;1;24;4;31;3332.02;3835.15
8347;Lapangan Usaha;2012;1;24;4;32;205.39;236.6
8348;Lapangan Usaha;2012;1;24;4;33;3410.77;3932.61
8349;Lapangan Usaha;2012;1;24;4;34;759189.3;876104.45
8350;Lapangan Usaha;2012;1;24;4;35;43900.77;50705.38
8351;Lapangan Usaha;2012;1;24;4;36;527483.77;609771.23
8352;Lapangan Usaha;2012;1;24;4;37;0;0
8353;Lapangan Usaha;2012;1;24;4;38;40714.87;47147.81
8354;Lapangan Usaha;2012;1;24;4;39;281.12;325.81
8355;Lapangan Usaha;2012;1;24;4;40;0;0
8356;Lapangan Usaha;2012;1;24;4;41;0;0
8357;Lapangan Usaha;2012;1;24;4;42;3297.86;3832.11
8358;Lapangan Usaha;2012;1;24;4;43;6115.32;7112.11
8359;Lapangan Usaha;2012;1;24;4;44;24504.21;28522.9
8360;Lapangan Usaha;2012;1;24;4;45;103754.06;120873.47
8361;Lapangan Usaha;2012;1;24;4;46;61761.23;72013.59
8362;Lapangan Usaha;2012;1;24;4;47;9740.65;11367.33
8363;Lapangan Usaha;2012;1;24;4;48;31647.35;36964.1
8364;Lapangan Usaha;2012;1;24;4;49;1862.54;2177.3
8365;Lapangan Usaha;2012;1;24;4;50;206809.58;241967.2
8366;Lapangan Usaha;2012;1;24;4;51;7039.31;8243.03
8367;Lapangan Usaha;2012;1;24;4;52;287025.06;336393.37
8368;Lapangan Usaha;2012;1;24;4;53;246623.52;289289.38
8369;Lapangan Usaha;2012;1;24;4;54;107148.54;125792.38
8370;Lapangan Usaha;2012;1;24;4;55;63403.27;74498.84
8371;Lapangan Usaha;2012;1;24;5;1;1708859.71;1915631.73
8372;Lapangan Usaha;2012;1;24;5;2;119162.6;133700.43
8373;Lapangan Usaha;2012;1;24;5;3;15611.62;17531.84
8374;Lapangan Usaha;2012;1;24;5;4;54337.47;61075.31
8375;Lapangan Usaha;2012;1;24;5;5;122591.52;137915.46
8376;Lapangan Usaha;2012;1;24;5;6;111620.49;125684.67
8377;Lapangan Usaha;2012;1;24;5;7;97116.01;109449.74
8378;Lapangan Usaha;2012;1;24;5;8;895.57;1010.2
8379;Lapangan Usaha;2012;1;24;5;9;436407.55;492704.12
8380;Lapangan Usaha;2012;1;24;5;10;0;0
8381;Lapangan Usaha;2012;1;24;5;11;0;0
8382;Lapangan Usaha;2012;1;24;5;12;0;0
8383;Lapangan Usaha;2012;1;24;5;13;107218.62;121478.69
8384;Lapangan Usaha;2012;1;24;5;14;0;0
8385;Lapangan Usaha;2012;1;24;5;15;0;0
8386;Lapangan Usaha;2012;1;24;5;16;84174.5;95622.23
8387;Lapangan Usaha;2012;1;24;5;17;293.34;333.52
8388;Lapangan Usaha;2012;1;24;5;18;472.01;537.14
8389;Lapangan Usaha;2012;1;24;5;19;151.78;172.87
8390;Lapangan Usaha;2012;1;24;5;20;12922.26;14731.37
8391;Lapangan Usaha;2012;1;24;5;21;920.1;1049.83
8392;Lapangan Usaha;2012;1;24;5;22;838.56;957.63
8393;Lapangan Usaha;2012;1;24;5;23;356.76;407.77
8394;Lapangan Usaha;2012;1;24;5;24;17017.95;19468.53
8395;Lapangan Usaha;2012;1;24;5;25;0;0
8396;Lapangan Usaha;2012;1;24;5;26;55850.2;64004.32
8397;Lapangan Usaha;2012;1;24;5;27;0;0
8398;Lapangan Usaha;2012;1;24;5;28;631.21;724.62
8399;Lapangan Usaha;2012;1;24;5;29;333.79;383.52
8400;Lapangan Usaha;2012;1;24;5;30;4805.78;5526.64
8401;Lapangan Usaha;2012;1;24;5;31;7810.39;8989.75
8402;Lapangan Usaha;2012;1;24;5;32;218.21;251.37
8403;Lapangan Usaha;2012;1;24;5;33;4711.24;5432.05
8404;Lapangan Usaha;2012;1;24;5;34;488419.22;563635.77
8405;Lapangan Usaha;2012;1;24;5;35;51066.19;58981.44
8406;Lapangan Usaha;2012;1;24;5;36;571800.24;661001.07
8407;Lapangan Usaha;2012;1;24;5;37;0;0
8408;Lapangan Usaha;2012;1;24;5;38;50143.18;58065.8
8409;Lapangan Usaha;2012;1;24;5;39;275.51;319.31
8410;Lapangan Usaha;2012;1;24;5;40;0;0
8411;Lapangan Usaha;2012;1;24;5;41;0;0
8412;Lapangan Usaha;2012;1;24;5;42;2424.31;2817.04
8413;Lapangan Usaha;2012;1;24;5;43;62.47;72.65
8414;Lapangan Usaha;2012;1;24;5;44;13611.71;15844.03
8415;Lapangan Usaha;2012;1;24;5;45;217758.36;253688.48
8416;Lapangan Usaha;2012;1;24;5;46;110689.57;129064.03
8417;Lapangan Usaha;2012;1;24;5;47;8908.03;10395.67
8418;Lapangan Usaha;2012;1;24;5;48;10460.79;12218.2
8419;Lapangan Usaha;2012;1;24;5;49;0;0
8420;Lapangan Usaha;2012;1;24;5;50;132705.71;155265.68
8421;Lapangan Usaha;2012;1;24;5;51;1024.61;1199.81
8422;Lapangan Usaha;2012;1;24;5;52;381030.69;446567.96
8423;Lapangan Usaha;2012;1;24;5;53;121051.59;141993.51
8424;Lapangan Usaha;2012;1;24;5;54;114729.02;134691.86
8425;Lapangan Usaha;2012;1;24;5;55;27919.24;32805.1
8426;Lapangan Usaha;2012;1;24;6;1;484292.29;542891.65
8427;Lapangan Usaha;2012;1;24;6;2;61327.34;68809.27
8428;Lapangan Usaha;2012;1;24;6;3;35354.76;39703.39
8429;Lapangan Usaha;2012;1;24;6;4;11705.07;13156.49
8430;Lapangan Usaha;2012;1;24;6;5;71748;80716.5
8431;Lapangan Usaha;2012;1;24;6;6;98537.74;110953.49
8432;Lapangan Usaha;2012;1;24;6;7;13584.95;15310.23
8433;Lapangan Usaha;2012;1;24;6;8;1123.98;1267.84
8434;Lapangan Usaha;2012;1;24;6;9;1596474.78;1802420.02
8435;Lapangan Usaha;2012;1;24;6;10;0;0
8436;Lapangan Usaha;2012;1;24;6;11;0;0
8437;Lapangan Usaha;2012;1;24;6;12;0;0
8438;Lapangan Usaha;2012;1;24;6;13;79049.14;89562.67
8439;Lapangan Usaha;2012;1;24;6;14;0;0
8440;Lapangan Usaha;2012;1;24;6;15;0;0
8441;Lapangan Usaha;2012;1;24;6;16;144000.04;163584.04
8442;Lapangan Usaha;2012;1;24;6;17;0;0
8443;Lapangan Usaha;2012;1;24;6;18;357.78;407.15
8444;Lapangan Usaha;2012;1;24;6;19;0;0
8445;Lapangan Usaha;2012;1;24;6;20;0;0
8446;Lapangan Usaha;2012;1;24;6;21;330.26;376.82
8447;Lapangan Usaha;2012;1;24;6;22;240.13;274.22
8448;Lapangan Usaha;2012;1;24;6;23;1611.85;1842.34
8449;Lapangan Usaha;2012;1;24;6;24;118907.56;136030.24
8450;Lapangan Usaha;2012;1;24;6;25;0;0
8451;Lapangan Usaha;2012;1;24;6;26;32198.89;36899.92
8452;Lapangan Usaha;2012;1;24;6;27;0;0
8453;Lapangan Usaha;2012;1;24;6;28;5865.54;6733.63
8454;Lapangan Usaha;2012;1;24;6;29;4369.91;5021.02
8455;Lapangan Usaha;2012;1;24;6;30;604.66;695.35
8456;Lapangan Usaha;2012;1;24;6;31;5588.36;6432.2
8457;Lapangan Usaha;2012;1;24;6;32;357.74;412.11
8458;Lapangan Usaha;2012;1;24;6;33;2795.73;3223.47
8459;Lapangan Usaha;2012;1;24;6;34;361091.03;416699.04
8460;Lapangan Usaha;2012;1;24;6;35;84424.67;97510.49
8461;Lapangan Usaha;2012;1;24;6;36;539658.29;623844.98
8462;Lapangan Usaha;2012;1;24;6;37;0;0
8463;Lapangan Usaha;2012;1;24;6;38;100406.52;116270.75
8464;Lapangan Usaha;2012;1;24;6;39;0;0
8465;Lapangan Usaha;2012;1;24;6;40;31293.66;36300.64
8466;Lapangan Usaha;2012;1;24;6;41;0;0
8467;Lapangan Usaha;2012;1;24;6;42;6310.74;7333.07
8468;Lapangan Usaha;2012;1;24;6;43;741.53;862.39
8469;Lapangan Usaha;2012;1;24;6;44;15715.66;18293.02
8470;Lapangan Usaha;2012;1;24;6;45;204939.48;238754.49
8471;Lapangan Usaha;2012;1;24;6;46;55776.61;65035.52
8472;Lapangan Usaha;2012;1;24;6;47;9635.13;11244.19
8473;Lapangan Usaha;2012;1;24;6;48;21677.81;25319.68
8474;Lapangan Usaha;2012;1;24;6;49;0;0
8475;Lapangan Usaha;2012;1;24;6;50;284241.33;332562.35
8476;Lapangan Usaha;2012;1;24;6;51;367.72;430.6
8477;Lapangan Usaha;2012;1;24;6;52;359683.34;421548.87
8478;Lapangan Usaha;2012;1;24;6;53;76117.88;89286.27
8479;Lapangan Usaha;2012;1;24;6;54;69373.97;81445.04
8480;Lapangan Usaha;2012;1;24;6;55;12303.03;14456.06
8481;Lapangan Usaha;2012;1;24;7;1;2191901.87;2457121.99
8482;Lapangan Usaha;2012;1;24;7;2;319067.94;357994.22
8483;Lapangan Usaha;2012;1;24;7;3;11227.27;12608.22
8484;Lapangan Usaha;2012;1;24;7;4;114067.19;128211.52
8485;Lapangan Usaha;2012;1;24;7;5;161176.16;181323.18
8486;Lapangan Usaha;2012;1;24;7;6;129645.08;145980.36
8487;Lapangan Usaha;2012;1;24;7;7;60292.73;67949.9
8488;Lapangan Usaha;2012;1;24;7;8;48593.32;54813.26
8489;Lapangan Usaha;2012;1;24;7;9;478211.12;539900.35
8490;Lapangan Usaha;2012;1;24;7;10;0;0
8491;Lapangan Usaha;2012;1;24;7;11;0;0
8492;Lapangan Usaha;2012;1;24;7;12;0;0
8493;Lapangan Usaha;2012;1;24;7;13;312980.36;354606.74
8494;Lapangan Usaha;2012;1;24;7;14;0;0
8495;Lapangan Usaha;2012;1;24;7;15;0;0
8496;Lapangan Usaha;2012;1;24;7;16;468154.72;531823.76
8497;Lapangan Usaha;2012;1;24;7;17;1811.21;2059.34
8498;Lapangan Usaha;2012;1;24;7;18;252.62;287.48
8499;Lapangan Usaha;2012;1;24;7;19;130.13;148.21
8500;Lapangan Usaha;2012;1;24;7;20;0;0
8501;Lapangan Usaha;2012;1;24;7;21;919.04;1048.62
8502;Lapangan Usaha;2012;1;24;7;22;274.92;313.95
8503;Lapangan Usaha;2012;1;24;7;23;592.31;677.01
8504;Lapangan Usaha;2012;1;24;7;24;143517.71;164184.26
8505;Lapangan Usaha;2012;1;24;7;25;0;0
8506;Lapangan Usaha;2012;1;24;7;26;87601.68;100391.52
8507;Lapangan Usaha;2012;1;24;7;27;0;0
8508;Lapangan Usaha;2012;1;24;7;28;489.15;561.54
8509;Lapangan Usaha;2012;1;24;7;29;1282.79;1473.92
